,Stock,Title,Date/Time Published,Source,Url,Relevant Texts,Sentiment Score,Match Score
40,ABCM,"Global Lateral Flow Assays Market by Application, Product, Technique, End-user, and Region - Forecast to 2026",2021-12-30T20:30:00.000000Z,prnewswire.com,https://www.prnewswire.com:443/news-releases/global-lateral-flow-assays-market-by-application-product-technique-end-user-and-region---forecast-to-2026-301451862.html,"Tests... Opportunities... Evolving Applications of Lateral Flow Assays... ... Rising Demand for Lateral Flow Assays in the Food & Beverage Industry... Challenges... Limited Reimbursements for Lateral Flow Assay Products... ... Difficulties in Procuring Quality Raw Materials for the Development of Lateral Flow Assay Tests... Companies Profiled... Abbott Laboratories... Abcam
plc... Abingdon Health... Access Bio, Inc.",-0.08895,18.49657
41,ABCM,"Global Cell Freezing Media Market Size [2021-2028] | Industry Share, Revenue, Competitive Landscape & Forecast",2021-12-22T10:19:00.000000Z,globenewswire.com,https://www.globenewswire.com/news-release/2021/12/22/2356569/0/en/Global-Cell-Freezing-Media-Market-Size-2021-2028-Industry-Share-Revenue-Competitive-Landscape-Forecast.html,List of Key Players Profiled in the Global Market for Cell Freezing Media:... Thermo Fisher Scientific... Bio-Rad Laboratories... Abcam Plc... Merck KGaA... BioLifeSolutions Inc.,-0.1027,25.410126
42,ABEV,ABEV vs. NAPA: Which Stock Is the Better Value Option?,2021-12-23T16:40:09.000000Z,entrepreneur.com,https://www.entrepreneur.com/article/404500,"Click to get this free report... ... Ambev S.A. (ABEV): Free Stock Analysis Report... ... The Duckhorn Portfolio, Inc. (NAPA): Free Stock Analysis Report... ... To read this article on Zacks.com click here.",0.765,32.712337
43,ABEV,"ETF BAD Debuts With A Focus On Cannabis Stocks, Gambling And Alcohol",2021-12-22T23:01:46.000000Z,markets.businessinsider.com,https://markets.businessinsider.com/news/stocks/etf-bad-debuts-with-a-focus-on-cannabis-stocks-gambling-and-alcohol-1031062884,"(NYSE:ABBV), Ambev S.A. (NYSE:ABEV) and Aurora Cannabis (NASDAQ:ACB), reported Seeking Alpha.... BAD will also presumably compete for market share against the AdvisorShares Vice ETF (NYSE:VICE), which has a similar focus. A critical difference between the two is that BAD has an expense ratio of 0.75%, while VICE has an expense ratio of 0.99%.",-0.8613,63.717003
44,ABEV,"ETF BAD Debuts With A Focus On Cannabis Stocks, Gambling And Alcohol",2021-12-22T23:01:45.000000Z,benzinga.com,https://www.benzinga.com/markets/cannabis/21/12/24746792/etf-bad-debuts-with-a-focus-on-cannabis-stocks-gambling-and-alcohol,"(NYSE:ABBV), Ambev S.A. (NYSE:ABEV) and Aurora Cannabis (NASDAQ:ACB), reported Seeking Alpha.... BAD will also presumably compete for market share against the AdvisorShares Vice ETF (NYSE:VICE), which has a similar focus. A critical difference between the two is that BAD has an expense ratio of 0.75%, while VICE has an expense ratio of 0.99%.",-0.8613,63.53889
45,ABG,Asbury Automotive Group (ABG) Gains As Market Dips: What You Should Know,2021-12-30T23:00:18.000000Z,zacks.com,https://www.zacks.com/stock/news/1845727/asbury-automotive-group-abg-gains-as-market-dips-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6v2-1845727,Asbury Automotive Group (ABG) Gains As Market Dips: What You Should Know,0.34,71.29026
46,ABG,"Asbury Automotive Group, Inc. : Anticipation d'un retournement",2021-12-28T07:11:32.000000Z,zonebourse.com,https://www.zonebourse.com/cours/action/ASBURY-AUTOMOTIVE-GROUP-11498/actualite-bourse/Anticipation-d-un-retournement-37428656/,"Asbury Automotive Group, Inc. : Anticipation d'un retournement",,201.10834
47,ABG,Asbury Automotive Group (ABG) Gains But Lags Market: What You Should Know,2021-12-24T22:50:20.000000Z,zacks.com,https://www.zacks.com/stock/news/1843487/asbury-automotive-group-abg-gains-but-lags-market-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6v1-1843487,Asbury Automotive Group (ABG) Gains But Lags Market: What You Should Know,-0.0258,71.25079
48,ABM,ABM Industries Incorporated Forecasted to Earn Q2 2022 Earnings of $0.83 Per Share (NYSE:ABM),2021-12-25T06:48:42.000000Z,etfdailynews.com,https://etfdailynews.com/news/abm-industries-incorporated-forecasted-to-earn-q2-2022-earnings-of-0-83-per-share-nyseabm/,"ABM Industries Incorporated (NYSE:ABM) – Stock analysts at KeyCorp dropped their Q2 2022 EPS estimates for shares of ABM Industries in a note issued to investors on Monday, December 20th. KeyCorp analyst S.
ABM Industries (NYSE:ABM) last released its quarterly earnings data on Wednesday, December 15th. The business services provider reported $0.85 EPS for the quarter, topping the Zacks’ consensus estimate of $0.80 by $0.05. ABM Industries had a net margin of 2.03% and a return on equity of 15.31%.
ABM Industries Incorporated Forecasted to Earn Q2 2022 Earnings of $0.83 Per Share (NYSE:ABM)",0.197333,211.93295
49,ABM,10 Biggest Price Target Changes For Tuesday,2021-12-21T12:30:32.000000Z,markets.businessinsider.com,https://markets.businessinsider.com/news/stocks/10-biggest-price-target-changes-for-tuesday-1031058918,Keybanc cut ABM Industries Incorporated (NYSE:ABM) price target from $60 to $55. ABM Industries shares fell 3.3% to close at $38.94 on Monday.... Check out other big price target changes here,0.0258,60.222824
50,ABM,10 Stocks On Investors’ Radar After Posting Their Financial Results,2021-12-17T17:06:25.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/10-stocks-on-investors-radar-after-posting-their-financial-results-1016320/,"ABM Industries Incorporated (NYSE:ABM)... Number of Hedge Fund Holders: 19... Shares of ABM Industries Incorporated (NYSE:ABM) fell more than 11 percent on Wednesday, December 15, 2021, despite beating profit and sales expectations for its fiscal fourth quarter.
ABM Industries Incorporated (NYSE:ABM) earned 85 cents per share on an adjusted basis, up from 69 cents per share in the comparable period of 2020. Revenue for the quarter rose 14.2 percent versus last year to $1.7 billion. The results easily surpassed the consensus forecast of 80 cents per share for earnings and $1.64 billion for revenue.
ABM Industries Incorporated (NYSE:ABM) expects adjusted earnings in the range of $3.30 – $3.55 per share, compared to analysts’ average estimate of $3.45 per share.... 7. Jabil Inc. (NYSE:JBL)... Number of Hedge Fund Holders: 27... Shares of Jabil Inc.",0.6225,77.117775
51,ABMD,Has Abiomed (ABMD) Outpaced Other Medical Stocks This Year?,2021-12-30T14:40:08.000000Z,zacks.com,https://www.zacks.com/stock/news/1845474/has-abiomed-abmd-outpaced-other-medical-stocks-this-year?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_1-1845474,Has Abiomed (ABMD) Outpaced Other Medical Stocks This Year?,0.0,52.383015
52,ABMD,Abiomed to Present at the 40th Annual J.P. Morgan Healthcare Conference,2021-12-29T12:01:02.000000Z,marketscreener.com,https://www.marketscreener.com/quote/stock/ABIOMED-INC-8215/news/Abiomed-to-Present-at-the-40th-Annual-J-P-Morgan-Healthcare-Conference-37435111/,"Abiomed, Inc. (NASDAQ: ABMD), a leading provider of breakthrough heart support technologies, today announced that Michael R. Minogue, Chairman, President and Chief Executive Officer, will present at the 40th Annual J.P. Morgan Healthcare Conference (virtual) on Wednesday, January 12, 2022, at 1:30pm ET.
ABOUT ABIOMED... Based in Danvers, Massachusetts, Abiomed, Inc. is a leading provider of medical devices that provide circulatory support. Our products are designed to enable the heart to rest by improving blood flow and/or performing the pumping of the heart. For additional information, please visit: www.abiomed.com.
Abiomed to Present at the 40th Annual J.P. Morgan Healthcare Conference",0.576533,89.05284
53,ABMD,"Biondo Focus Fund Buys ShockWave Medical Inc, Shopify Inc, Sells Boeing Co",2021-12-18T00:38:02.000000Z,gurufocus.com,https://www.gurufocus.com/news/1599241/biondo-focus-fund-buys-shockwave-medical-inc-shopify-inc-sells-boeing-co,"Abiomed Inc (ABMD) - 20,000 shares, 8.55% of the total portfolio. Mastercard Inc (MA) - 15,000 shares, 6.85% of the total portfolio.... Biondo Focus Fund initiated holding in ShockWave Medical Inc. The purchase prices were between $163.99 and $235.57, with an estimated average price of $196.66. The stock is now traded at around $171.970000.",0.5267,32.79957
54,ABNB,"Airbnb, Inc. (ABNB) Dips More Than Broader Markets: What You Should Know",2021-12-31T22:45:19.000000Z,zacks.com,https://www.zacks.com/stock/news/1846136/airbnb-inc-abnb-dips-more-than-broader-markets-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6-1846136,"Airbnb, Inc. (ABNB) Dips More Than Broader Markets: What You Should Know",0.0,79.735886
55,ABNB,"Apple, Tesla, Amazon – der überraschende Verlierer 2021",2021-12-31T07:00:30.000000Z,feingold-research.com,https://www.feingold-research.com/2021/12/apple-tesla-amazon-der-ueberraschende-verlierer-2021-2/,"„Peloton, Uber, Zoom, Teladoc, Airbnb, Match Group, Paypal oder Visa und Mastercard sind nur ein paar Beispiele für Aktien, die technisch gesprochen in einen Bärenmarkt übergegangen sind“, so RoboMarkets-Experte Molnar.",,13.780621
56,ABNB,Zhihu Inc. : Jefferies & Co. adopte une opinion positive,2021-12-30T14:01:03.000000Z,zonebourse.com,https://www.zonebourse.com/cours/action/ZHIHU-INC-120655737/actualite-broker/Zhihu-Inc-Jefferies-Co-adopte-une-opinion-positive-37441326/,". -20.33% 206 649 AIRBNB, INC. 14.06% 106 271 UBER TECHNOLOGIES, INC. -16.75% 82 533",,24.34507
57,ABR,Arbor Realty Trust Inc (ABR): Price Now Near $18.57; Daily Chart Shows Downtrend on 50 Day Basis,2021-12-30T15:19:26.000000Z,etfdailynews.com,https://etfdailynews.com/news/arbor-realty-trust-inc-abr-price-now-near-18-57-daily-chart-shows-downtrend-on-50-day-basis/,"Arbor Realty Trust Inc’s price action over the past 90 days can be seen via the chart below.... < ABR: Daily RSI Analysis ABR’s RSI now stands at 100.... ABR and RSI may be exhibiting divergent trends. This may be something to monitor.... <500 - Internal server error
Arbor Realty Trust Inc (ABR): Price Now Near $18.57; Daily Chart Shows Downtrend on 50 Day Basis",-0.20095,162.82231
58,ABR,Arbor Realty Trust (ABR) Gains As Market Dips: What You Should Know,2021-12-28T23:00:21.000000Z,zacks.com,https://www.zacks.com/stock/news/1844647/arbor-realty-trust-abr-gains-as-market-dips-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6v2-1844647,Arbor Realty Trust (ABR) Gains As Market Dips: What You Should Know,0.34,92.38355
59,ABR,"The Zacks Analyst Blog Highlights: EPR Properties, PPL Corp, Arbor Realty Trust, Horizon Technology Finance Corp and Dynex Capital",2021-12-28T11:28:00.000000Z,investing.com,https://www.investing.com/analysis/the-zacks-analyst-blog-highlights-epr-properties-ppl-corp-arbor-realty-trust-horizon-technology-finance-corp-and-dynex-capital-200612923,"With market volatility likely to stay in 2022, EPR Properties, PPL Corp, Arbor Realty Trust, Horizon Technology Finance Corp and Dynex Capital appear to be healthy bets.... Top 5 Picks... With the help of the Zacks Stock Screener, we have selected Zacks Rank #1 (Strong Buy) or #2 (Buy) stocks that have a dividend yield of more than 5%.
The Zacks Analyst Blog Highlights: EPR Properties, PPL Corp, Arbor Realty Trust, Horizon Technology Finance Corp and Dynex Capital",0.36755,77.07869
60,ABT,United States Blood Glucose Monitoring Devices Market Report 2021-2026 - Self Blood Glucose Monitoring Devices v/s Continuous Glucose Monitoring Devices,2021-12-31T21:15:00.000000Z,prnewswire.com,https://www.prnewswire.com:443/news-releases/united-states-blood-glucose-monitoring-devices-market-report-2021-2026---self-blood-glucose-monitoring-devices-vs-continuous-glucose-monitoring-devices-301452380.html,"Major market players in the United States Blood Glucose Monitoring Devices Market are... Abbott Laboratories, Inc.... Medtronic USA Inc.... Inc. Roche Diagnostics Corporation... Dexcom, Inc.... B. Braun Medical Inc.... Becton, Dickinson, and Company... Sanofi-Aventis U.S.",0.4215,25.232002
61,ABT,"Global Lateral Flow Assays Market By Application, Product, Technique, End-user, And Region - Forecast To 2026",2021-12-30T20:30:00.000000Z,thestreet.com,https://www.thestreet.com/press-releases/global-lateral-flow-assays-market-by-application-product-technique-end-user-and-region-forecast-to-2026-15872290,"Some of the key players in the Lateral flow assays market are Abbott Laboratories (US), F. Hoffman-La Roche AG ( Switzerland), Danaher Corporation (US), Siemens AG ( Germany), BD (US), bioMerieux SA ( France), Bio-Rad Laboratories (US), Thermo Fisher Scientific, Inc. (US), PerkinElmer Inc. (US), Hologic Inc.
of Lateral Flow Assay Tests... Opportunities... Evolving Applications of Lateral Flow Assays... ... Rising Demand for Lateral Flow Assays in the Food & Beverage Industry... Challenges... Limited Reimbursements for Lateral Flow Assay Products... ... Difficulties in Procuring Quality Raw Materials for the Development of Lateral Flow Assay Tests... Companies Profiled... Abbott
Laboratories... Abcam plc... Abingdon Health... Access Bio, Inc.",-0.0593,27.02494
62,ABT,"Global Lateral Flow Assays Market by Application, Product, Technique, End-user, and Region - Forecast to 2026",2021-12-30T20:30:00.000000Z,prnewswire.com,https://www.prnewswire.com:443/news-releases/global-lateral-flow-assays-market-by-application-product-technique-end-user-and-region---forecast-to-2026-301451862.html,"Some of the key players in the Lateral flow assays market are Abbott Laboratories (US), F. Hoffman-La Roche AG (Switzerland), Danaher Corporation (US), Siemens AG (Germany), BD (US), bioMerieux SA (France), Bio-Rad Laboratories (US), Thermo Fisher Scientific, Inc. (US), PerkinElmer Inc. (US), Hologic Inc. (US), QIAGEN N.V.
of Lateral Flow Assay Tests... Opportunities... Evolving Applications of Lateral Flow Assays... ... Rising Demand for Lateral Flow Assays in the Food & Beverage Industry... Challenges... Limited Reimbursements for Lateral Flow Assay Products... ... Difficulties in Procuring Quality Raw Materials for the Development of Lateral Flow Assay Tests... Companies Profiled... Abbott
Laboratories... Abcam plc... Abingdon Health... Access Bio, Inc.",-0.0593,27.02494
